Country Name,Commercial service exports (current US$),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Insurance and financial services (% of commercial service imports),Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Transport services (% of commercial service exports),Transport services (% of commercial service imports),Travel services (% of commercial service exports),Travel services (% of commercial service imports)
Burundi,-0.1326437983810209,-0.18009475918570325,2.0486392280479553,-0.969983488904721,-1.0928864174584114,-0.1983741897154018,-0.3066555043262023,-0.11416586188820775,3.1177542130574563,0.08060765384848292,-0.6455880277276751,0.0,0.0,0.06714529165400418,0.17545004818444615,0.9587164649811881,-0.25013246944420237,0.11548942231864978,-0.16274767689321643,-0.30539253135220595,-0.12782417215814412,2.5231969435174055,-0.5561528187087041,-0.09133602967094569,-0.5156590866593608,-2.509404064243826e-16,-0.5846412143787012,-0.43362801460438544,1.9454397150996658,-0.14057136366051273,0.7342992086521114,-0.604964529090191,-0.9855772115792023,2.4179670727065017,-1.3876576036820367,-1.100715025200565
Cabo Verde,-0.1326425933348433,-0.18009460158377535,-1.3308822544089947,0.264241151681746,-0.8387445579610534,-0.19837429837341158,-0.3066190249006157,-0.11416586188820775,-0.34122951724389206,1.2530015963196819,-0.8359061104735225,-0.4746412815815573,-0.23557665587818166,-0.13646656522934653,-0.5173907261926501,-0.13565332421192472,-0.8100138490062355,-0.7187217378278518,-0.16274697071746505,-0.3050694177665119,-0.12782417215814412,-0.6062133835139476,1.4497479758723797,-1.0851689384907888,-0.6364606373086781,-0.3121193281061205,-0.45266026941786086,-0.48038715168287927,-0.32042150961365873,-0.8887433711573617,-0.9232535613538062,0.23929668898591272,0.15236837888302932,0.02579136469613649,1.289221302036795,0.04505265952853518
Cambodia,-0.13263357975240597,-0.18008981852210262,-1.4445973259627765,-1.4621753945001705,-0.35721030235791107,-0.19836070415138865,-0.29971812270748877,-0.11416586188820775,-1.3235410755619998e-16,1.0891732167184913,-0.06750468882534072,0.0,-0.49093077815667807,1.1151273430981927e-16,-0.520383453886745,1.159409522491695e-16,-1.0499931855059375,-0.3182688884569963,-0.1627239023095866,-0.29584786777222416,-0.12782417215814412,-0.7752082835896897,-1.8835287549349382,4.516758225756979,-0.6967760788737996,-0.6199723817324464,-7.831766527177669e-17,-0.40270695792050676,0.0,-1.4772387313899502,3.3467206404598193,1.0123373417017019,-0.4868458284342004,1.374971277167618,1.7733818363640341,0.310157432604854
Cameroon,-0.1326401537210798,-0.18009058918039858,-0.23276769838065456,-0.5727484774801268,-0.09144552922238124,-0.19837059479277241,-0.30466908676124255,-0.11416586188820775,-0.5226463617320588,-0.4609615477186577,0.517991796193759,-0.4159545513078146,-0.35957921789130454,-0.34077070678971516,0.828844171259671,0.05554515375027717,1.2121872070348212,-0.5729758430725751,-0.162740693599675,-0.30248965157381774,-0.12761360059956806,-0.0021847848907220937,-0.8532508933162272,0.33217148979819944,0.0036253656640596607,-0.319881897443422,0.48632117260327684,-0.08465122879336906,1.0847235621708053,1.0279574674958727,0.10465674515279771,-0.8886453915359396,0.9017806558903821,0.4226192872952504,-0.4707971449960748,0.22461489240157467
Canada,-0.13244420950044344,-0.17988799006044043,0.9563759104532595,0.398648099740367,0.4693621052849391,-0.19796107104130412,-0.08097798058577221,-0.1072825964882371,-0.48242649202892923,1.3008185445380467,-0.5798988463759097,-0.4329123965135018,-0.22939932121668852,-0.33132395369378087,-0.4203519721860578,-0.4989784493667795,-0.5351627696297586,-1.7675786966959614e-16,-0.1621811351366758,-0.06789921185352721,-0.12496978070853006,-0.6699094047373165,0.6583507050846388,-0.2798088526382967,-0.6097014798335628,0.5631603317174145,-0.5380314249964664,-0.3549529826684021,-0.4584414961871142,0.35127079481135887,0.0,-0.18681246776685537,-0.5716710439685647,-0.890980764680224,-0.6882997406147554,0.31416706407843276
Caribbean small states,-0.13262325453103546,-0.18008079293411058,-0.7346640166550171,0.9792733280499308,0.7103370601332643,-0.19836276220776075,-0.2999404641413426,-0.05703347209702828,0.88320411573466,0.34323532846958443,-0.6885726062439305,-0.42491805178980857,1.0756382353810634,1.4624310084801124,-0.5066760192940404,-0.4929299972469225,-0.013990072737564092,-0.39776558274562746,-0.16272333221978733,-0.29587607815239714,-0.08617077379227746,-0.1362918833291713,0.6064354255392472,-0.7229321585161734,-0.4509766532850439,0.6394826591264087,1.1595590276236099,-0.3669874427221847,-0.44028682588133594,-0.230445803037033,-0.5135913792756458,-0.15052591013700967,-0.14908669018000162,-0.29729663187541705,0.5113079132261297,-1.147845911765556
Cayman Islands,-0.13263723395559707,-0.18009284083610866,-0.5994357285294167,-0.20212446216100866,5.09995481151008,-0.1983743094233787,6.178213671622597e-17,2.0579099239639636e-17,-1.3235410755619998e-16,0.0,9.861525919602874e-17,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-1.7675786966959614e-16,-0.16274701362744995,0.0,0.0,1.0791251667921952e-16,0.0,2.872957130008553e-16,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,0.0,-2.5156206522538635e-16,0.0,-0.9443675860605737,-1.2694430695713086,-1.3418736797860074,-0.7684072130034892,-0.63667942058456
Central African Republic,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.19837421918198073,-0.306669807187264,-0.11416586188820775,-0.027877595518170505,-1.8514589125477632,-0.42138854638656903,-0.45138164578635503,-0.4749421942562402,-0.38424900395812484,-0.47552033537547356,4.2201862969548944,-0.5732710256433925,2.6016276172697674,-0.16274801281709816,-0.305475003453813,-0.1278241721581418,-0.5084707587738547,-0.39969994204385123,-0.020822170725229724,-0.5678155933046566,-0.574258264744252,-0.43622544513329986,-0.10504915985502014,1.3724187650203574,0.1514584447298939,0.3151153448232266,-0.685049728567442,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Central Europe and the Baltics,-0.13222350245863648,-0.1798343862047547,0.7083355025653443,0.8712203246972982,-0.4674890237683447,-0.197530580898097,0.15582138983207863,-0.11341326623433595,-0.44221960070544614,1.2721189751169952,-0.7528733291043482,0.2139048308914435,-0.42533473168159486,-0.2551790108539874,-0.4951199128260279,-0.49321003836952815,-0.8190333578825219,-0.7324733112856162,-0.16160364520398965,0.15938642293002916,-0.12568488767460398,-0.6756849379416275,1.2670068870863855,-0.8947570019935472,0.15354472355846432,-0.5754669320966144,-0.48079822670056366,-0.45126243938622074,-0.4688249619029612,-0.84629370718694,-0.7511185650305362,1.403814768964649,0.5249553075937121,-0.582671813557473,-0.820570138286765,-0.14888826810085262
Chad,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.19837197235533735,-0.30609353294702185,-0.11414391292223147,0.8324120283722946,-0.8867884032441786,1.0867735240243444,-0.15879430354682633,-0.5128560295722628,-0.3830335530680106,1.4928171704982796,-0.46743310700248814,2.2020516961491854,-0.9716293018414179,-0.16274640553166403,-0.30524150857430804,-0.12768998752229926,-0.5398787226963198,-0.9529493410589158,0.8062128570461264,0.05689807293550661,-0.611886207803029,-0.08902457711132704,0.15955047892404364,0.8880630562353502,1.338601510069659,-0.03920694906145022,-0.795257306801461,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Channel Islands,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,0.0,6.178213671622597e-17,2.0579099239639636e-17,-1.3235410755619998e-16,0.0,9.861525919602874e-17,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-1.7675786966959614e-16,0.0,0.0,0.0,1.0791251667921952e-16,0.0,2.872957130008553e-16,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,0.0,-2.5156206522538635e-16,0.0,-1.9633109628286819e-16,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Chile,-0.13262958990641274,-0.18006852612592064,-0.45257629710378217,0.47124185789542733,0.6102789449321289,-0.19831100784519373,-0.2721965505772073,-0.05815308916844136,-0.5273330941295622,-0.5425742955584575,1.0447037930496466,-0.43073436865643244,1.3453244686527757,-0.3726788500420249,-0.3525944717781866,-0.4940280941000135,0.9976886171752949,-0.29253929204754753,-0.16266312215498518,-0.271654744944321,-0.12143732688445678,-0.7669223221777854,-0.7255528031623711,0.6475954754444089,-0.5923757621303557,2.7079582180108224,-0.6401964152145299,-0.3139016641193749,-0.4568327400853211,0.5627282566685731,0.34423538603287035,-0.2550135974854401,1.549595227095566,-0.12007492491573729,-0.5932064713857953,-0.7083348209830528
China,-0.1322183947888228,0.6485068709229778,1.4688376433907462,-0.7131527199465548,-0.80495842732803,-0.19607277899706424,0.957735491636931,-0.06846716514804485,-0.21782386927880806,0.40043737506365984,-0.15336341093657524,-0.20218191667265584,0.11493734180474573,-0.09934350849098424,-0.08445503993226426,-0.310427795143485,-0.08893030662071379,-0.39521542257687425,-0.1602006640159299,0.6634248724586017,0.08870488104452041,0.12921410618262408,0.5248332255560467,-0.48524239064065106,-0.42808172316343795,0.27992667984520286,0.1856528830473156,-0.3930837261312086,-0.13483673469977428,-0.4184930151977082,-0.27708074844093716,-0.7629233640894,-0.07008683119866212,-0.7957481869724315,-1.1962169651642127,2.0997849568631786
Colombia,-0.13262546435918338,-0.1800706619341415,-0.40481873262004,-0.4205747527415596,1.4500076000611393,-0.19833799278567887,-0.28696510939079345,0.25776694176764203,-0.5095683828684618,-0.009875640255212571,-0.18220903078646164,-0.09344161518153137,2.2890416870905796,-0.34751058680311525,-0.4412079350451136,-0.4941468491027973,-0.11810487644771717,0.0756806988634083,-0.16268415049958185,-0.28001759170956053,-0.051357716541542836,-0.737504637144552,-0.41271205995434607,0.3991002468242895,-0.5613423005486271,2.167330656794502,-0.605450550087978,-0.20457676844896985,-0.4870739423528532,0.39891778907864706,0.12002930823664582,-0.8430883558171619,-0.02860720633795409,-0.8059713897281175,0.5577103759848646,0.71669767999728
Comoros,-0.132643669139507,-0.18009498113534772,-0.7625580974103464,-1.3612084287485127,0.03229481804085756,-0.1983743195525152,-0.30670856440006755,-0.11416586188820775,-0.12658067716955382,0.27393738284058344,-0.839457280106863,-0.4632725944040039,-0.47038179899466737,1.1151273430981927e-16,1.367598292362063,0.2979016623884254,0.06798819832125506,-0.3882334404253387,-0.16274843946494796,-0.3056558569688957,-0.12782417215814412,2.3768530120383717,-0.5542796472290816,-0.23828522548296147,0.09080373331844752,-0.4990243082858986,0.026664241201185615,1.840347359922688,0.1485215519321986,1.4456170235848418,-0.5802061310158186,-0.924560612107455,-1.0001175146238905,1.1195301843231857,1.4353900578256702,0.2992851918820967
"Congo, Dem. Rep.",-0.13264361815998457,-0.18009164496968005,-1.4862361419887615,-0.9657920685207542,2.8586013235159933,-0.19836203290993226,-0.3001256017421196,-0.11416586188820775,-0.06758801494149946,-1.707430389920543,1.1751568783187918,-0.4750522803846204,-0.515380785505072,-0.38544062809124097,-0.5029746216859909,2.181028277167415,0.9854699835454782,1.0472276382067662,-0.1627379449086427,-0.3001835454581019,-0.12782417215814412,-0.044836284513078736,-1.4828604936739194,0.11500661438015228,-0.5113276184983522,-0.5373647271226253,-0.460671713782269,-0.0803116614485066,2.860353478806174,0.32169153912031395,1.4035890251721552,-0.321833766901949,-0.2848277493669051,1.187628291216535,1.664686791468415,-1.559271898059893
"Congo, Rep.",-0.13264338522992675,-0.18009244045444975,1.174129004436739,0.7442504656904317,-0.35639943338021907,-0.19836922091352982,-0.3039158284686684,-0.1140948365969145,-0.5642051246874232,-1.8126888876444425,2.586857729848192,-0.4733137084113421,-0.513132002188334,-0.3791663857127544,0.7487389360084854,-0.17546705695304554,3.1332414330533944,-0.7490707665635786,-0.16274601566380129,-0.3046352913346811,-0.12730879352742508,-0.07052554444802651,-0.4828843198826269,-0.2706423548130351,-0.26666248063901443,-0.3559193346325163,-0.07852194223022566,-0.2695038864906427,1.5013543972825742,0.15152375397582654,0.40943604376000337,-0.08608931216766284,1.1214713109209355,0.860830002190011,-1.54220549802902,-1.685166093068607
Costa Rica,-0.13262476929349112,-0.18008763286771662,1.028595698193321,-0.062392208128054336,0.6328165917981778,-0.1983634307307702,-0.30094075657283703,-0.0724089398496609,-0.5620840859300666,0.6450646136118384,-0.7712620500519916,-0.40899936130301756,2.291254196062285,-0.37615461332672534,-0.4986242310650409,-0.5253506099647463,-0.9293896307307278,0.07654397656729536,-0.16272721986441863,-0.2979582838064555,-0.0198565687393981,-0.75501453492235,0.15059672406283187,-0.28242796842784335,-0.549835896801103,1.9939251831368794,-0.626776422838704,-0.3638857417315924,-0.49193427982472804,-0.28941575594194985,0.0481155474403928,-0.36900767436486004,-0.8522088434193632,-0.10032900644942976,-0.2224673153272826,-0.1180638183759512
Cote d'Ivoire,-0.13264187487103044,-0.18008966570564292,-0.44697475361857963,-0.35281130024261753,-0.5971131295239908,-0.19836264434144504,-0.30037574303222947,-0.11416586188820775,-0.4751948687207504,-0.26302772452669754,-0.0509117188608176,-0.31967175971995065,-0.28304106989985967,-0.28363174071969677,-0.052676166194061444,0.9052323480658881,0.23375766464324327,0.0747197961265561,-0.16273591220135836,-0.30059618990314124,-0.12765080579727764,0.10159845107082216,-0.9592523882106447,0.2917381917367002,-0.05956316940764298,-0.22826291149844152,0.630503002432134,0.11303674064950603,1.111632979096166,1.1495734832593814,0.1243418777096333,-0.5699953974062152,1.1188624290109745,1.4556793527752747,-0.07305052706821685,-0.9645130572151535
Croatia,-0.1326137641529672,-0.1800858297701164,-0.5611687143347563,0.6134057327125295,0.3659537817669163,-0.19835853559534558,-0.2980544545699864,-0.1141250737186699,-0.403821265838317,0.6632581499557081,-0.7375055138654009,1.894223254598013,-0.486302148285225,-0.21775598351368614,-0.4983200273458233,-0.504024585509117,-0.8247313045703529,-0.03471918477461558,-0.1627142402069883,-0.29171937088211675,-0.12658221902348737,-0.5875139662815726,1.2580128437916898,-1.2848023610062518,0.8984361714966526,-0.6115860226583468,-0.209201650713641,-0.46291936922825944,-0.46134691971689296,-1.1512253229072948,-0.48855679476787045,0.4064991985713852,-0.8742631083065276,-1.2810136654008384,1.193124314236456,0.5528263771048125
Cuba,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.1983724567122285,-0.3056892813640807,9.28389162899089,-0.5515251854083433,-0.10302418615795235,0.3783912540272795,-0.35147908200847994,-0.032218308420355356,-0.18724399832681207,-0.5131973585649332,-0.5145826619390924,0.3369914753384295,-0.8300295263499227,-0.16273662573310715,-0.30083035825227983,15.625477079822389,-0.4544681195444821,-0.6470651581098454,-0.2789236987698143,-0.5431896261515605,1.3081963712218245,0.21485403826420996,-0.3854934408651903,-0.4795182640463827,-0.11549879250076399,-0.23626612005254854,-1.312073684794331,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Curacao,-0.13264147184389202,-0.18009375321502213,0.47186059115894685,0.345124236702552,-0.5439105380068004,-0.19837398897433284,-0.3066799544346402,0.18602091490367284,0.016925291708591465,1.056574813082465,-0.8071945419757031,-0.4699443675378109,0.14297089032914015,0.11397203554679444,-0.5150995278946537,-0.23076755553911232,-0.5339709760478969,-0.7616741292978043,-0.16274697316946418,-0.3051634260676894,2.72193199957942,-0.7556921234836376,1.1042576057072409,-1.1710866604968424,-0.6444065591852565,0.6962327439571929,-0.6498396405026237,-0.49732194338919616,-0.47219406693658084,-1.168631426469542,-0.49005629736845085,0.06575812661618691,-1.1911323763703283,-1.2338253550995901,0.4624790434943241,1.237609342869286
Cyprus,-0.13261543683765153,-0.18007719816686307,-0.24258729344176058,-0.05120308429649223,3.201430989247621,-0.19837117583687566,-0.3052195738119916,-0.105787228950152,0.8433867317631347,0.3430345558606294,-0.5130218836461201,-0.2514113721277093,-0.14786186461873463,1.5868735078045135,-0.4349458503105055,-0.27630088388057783,0.5817156753464561,-0.9256963910354946,-0.16273757465677308,-0.30127522587277056,-0.12771446537048606,-0.601505562720725,1.3775844977574794,-0.9766554624118124,-0.362012472937209,-0.5190404527735013,-0.33451508479600245,-0.38142383814295233,-0.41945533284853315,-0.7781724472012712,-0.9328438493766572,-0.3047849532837656,0.2936836197033442,-0.6350853730114514,-0.9604914050849269,-0.7257650098536097
Czechia,-0.13258961861130192,-0.18005265472172063,0.8165614574166065,0.8715196959896467,-0.43676925201160344,-0.19819099231087567,-0.20603151530975572,-0.11346848379986026,-0.478282579324528,1.4227297100069678,-0.7601248088621462,-0.14092220663843555,-0.4224085903377336,-0.3085259908601898,-0.48950214686648214,-0.49372212792238707,-0.8459187879740766,-0.8798156400616183,-0.1625292626181124,-0.21703677941811225,-0.12778207019852658,-0.7484476756947225,1.3010857915083855,-0.6931907726580931,-0.22261903552966225,-0.6083514300870485,-0.5925678884212846,-0.47697838586020086,-0.47980566935861163,-0.7326165319895508,-0.8837099953231192,2.4374193768037817,0.19972417038922385,-0.6346993376071973,-0.7543067882716803,-0.10473761213299682
Denmark,-0.1324979496396049,-0.17996329556701585,0.08838590826524219,0.42180709642665754,-1.0409045398559238,-0.19827207328612215,-0.2511705262070396,-0.11139889142527006,-0.3768360132704135,1.1585745019447378,-0.4916543245076492,-0.2671053859140807,-0.28396739468730864,-0.2392344135099505,-0.4516306576895746,-0.4791510968984685,-0.45049966841348904,-0.9322133480160684,-0.16262839081321284,-0.25670098178330614,-0.12773888149552412,-0.6829419263260547,1.356970760306911,-0.8292601789567388,-0.46432537804167046,-0.5334206553611396,-0.629152796040427,-0.32136172418184317,-0.4465737975934323,-0.7063063122675465,-0.9689074363050613,0.04235050971428922,2.4921557803122476,0.7735230258991911,-1.3983040455857194,-0.8902538803486361
Djibouti,-0.13264245230836136,-0.1800941843157143,-0.9551102352797358,-2.278480918636597,-0.6134916742843851,-0.19837067582586446,-0.30493210923807906,-0.10268599992339328,0.08882857332665602,-2.229557326622532,-0.8114017020766183,-0.4155173353886514,-0.5062091002164903,-0.3013380752424554,-0.5260683612062053,5.22959079995231,3.9266817259911058,-0.9834486038752581,-0.16274369116861967,-0.30413393041510606,-0.12778040855821074,3.3942560167962466,-0.5170029863780342,0.312449825150726,0.5828662989163909,-0.5996996019850157,0.36650096206416827,0.8742544476854482,-0.10905004607069219,1.7583043792686084,-0.881226826719405,5.644552970982863,4.312830574870246,3.9958707854146738,-1.4979856732362071,-1.5813157900460986
