Country Name,Commercial service exports (current US$),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Insurance and financial services (% of commercial service imports),Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Transport services (% of commercial service exports),Transport services (% of commercial service imports),Travel services (% of commercial service exports),Travel services (% of commercial service imports)
Guinea-Bissau,-0.10289532501053278,-0.07926999994702244,1.307770917507648,-0.3001245435949608,-0.48427241356394757,-0.20562255809449284,-0.30306393906457885,-0.2581899644654184,0.11650868113532865,-2.1194458616282548,0.46001961651329415,-0.49697772609123575,-0.5065790745716102,-0.5955851741133361,4.831320721299189,-0.130453709871335,4.632889208831368,-0.7245722362558492,-0.14582262205187244,-0.19776702529240273,-0.2972871214278101,-0.6278649097819476,-0.8473722769846922,-0.11024903433119833,-0.5264009919620163,-0.025327220211246594,-0.4948937100701642,2.0780564224901865,0.6051741801178258,1.6046516563882736,-0.18645821119912792,0.3612519580537642,2.640558748028025e-16,-0.05061238697601986,-0.21838901864370233,0.709422900435693
Guyana,-0.10289476201492882,-0.0792688878721706,1.8418720704008593,0.6615957920630511,0.10549012270906473,-0.20562185971048527,-0.302560778145521,-0.07182434157741516,-0.5107371203944695,0.8288116648204945,-0.6468714919550228,0.021238186493523964,0.6450072550298038,-0.5910071629317242,-0.41247859077310467,-0.531999098257793,-0.6188039706792793,-0.5263037582020981,-0.1458213555483404,-0.19776495009654893,3.2580382798322023,-0.7272766670956493,0.3777303585611599,-0.7503035845887699,-0.5010116928798664,0.9494023048642162,-0.5553879491142794,-0.24333509902855027,-0.4501249608583068,-0.7386883800511552,-0.2822480024813351,0.09082231126294411,-1.2022865137403622,-0.4451412445087993,-0.9943184917125093,-0.381175522127272
Haiti,-0.1028937116981492,-0.07926675170010457,-1.5881147020113957,-1.7767598119692243,-1.2485024313622266,-0.2056220634512176,-0.30268386915259426,-0.25298299437243627,-0.5507387856041552,1.337727334730169,-0.7326125219953771,-0.5076863369153803,0.053423023810491035,-0.5801433067911306,-0.4453144470718005,-0.534260890856678,-1.0399379176507841,-0.7980834896391723,-0.14581951596628703,-0.19776522608283956,0.9803400562496117,-0.7429316422080317,-0.46776403832958546,0.526037636331241,-0.3821851327404822,1.6794350733826238,-0.598443840266425,-0.3455775030821893,-0.44077280887218895,0.4489827832383259,0.0650575675607632,-1.0519991842410754,2.640558748028025e-16,3.1471993966784195,2.48222353474903,-1.2874840777695467
Heavily indebted poor countries (HIPC),-0.10281456405673979,-0.07907164596125033,0.39041154137155637,-0.5691483702735031,-0.23460928372092069,-0.2055313922882004,-0.24705354320359493,0.12104150081999535,-0.18830517851509798,-0.5168040217332126,-0.17423600501968134,-0.4364657896279181,0.23697847045245968,-0.38118417934047977,-0.24662846625885285,1.1520117437974466,-0.15966378311290552,0.6535521901946147,-0.1456016907306056,-0.19755203916897074,0.24699578102066422,0.35513475550666646,-0.8270370081031623,0.00429484782913509,-0.11598918757560352,0.25312240480401116,0.05979248100035754,0.3132983869957344,0.7833605852308472,0.7938301771016462,0.29792159543986646,-0.4791777998966172,-0.3474242862445099,0.8594064944677916,-0.09030690753781187,-0.3141197862071459
High income,12.20017483798351,16.23350692853551,0.7902247143171941,0.7818164862893987,0.5061557818823904,-0.195504801521199,6.362957877868334,-0.12464986654715424,-0.2059885008540102,0.4431266609199114,0.16312723642216084,-0.19186202867139113,-0.025858092490546932,-0.20600360764406672,-0.2600500306579788,-0.43482871751206587,0.036061460450153605,-0.5283575108573005,-0.12767041749027097,-0.17974482498272146,-0.07793705623313882,-0.16582855774348232,0.37776287329715397,0.186760180142342,-0.3118312235670388,-0.08455815202263299,-0.032218547300405395,-0.25937170055813163,-0.3364112967410226,0.19065305283199682,-0.552541532809079,-0.4958454070367295,0.05013758693742091,-1.0325840022827348,-0.9244652637579845,0.14452894474507696
Honduras,-0.1028879691866293,-0.07926492216153316,1.810213093342915,-1.4951859316730929,-0.2482261758394346,-0.20561743189050594,-0.30135536643804994,0.06154657738370404,-0.552127433792132,0.03167742696203615,-0.5825743734401158,-0.5096824559355388,2.950443892197214,-0.5724196982454456,-0.4459567911925271,-0.5354147348079472,-0.8886741774239063,0.5328369643339408,-0.1458094909126879,-0.19775518893693037,-0.17464517131000615,-0.7511226716765815,-0.4477957671307915,-0.9170374229269637,-0.5338218841568401,4.047540819640881,-0.5994660179789429,-0.38429109775795084,-0.44605172371724,-0.999661497158691,1.191659484065631,0.7872466684824964,-1.3840756074202474,0.9806930036408488,-0.4074111307547951,0.8021240652788577
"Hong Kong SAR, China",-0.10263276725709956,-0.07890954926355745,-0.637879484606574,0.9795174183020436,-0.2365496672165455,-0.2052637782915396,-0.05878680835441352,-0.23387043710177485,-0.4530143596046178,-1.3516516458398626,3.7890091879461685,-0.4713963509268876,-0.3851138436875015,-0.5552761254172708,-0.2301217214749114,-0.5053104595138317,-0.7591041165783462,2.0163381702898655,-0.14515070085748946,-0.1970779451084645,-0.2674920373498445,-0.6441315920857618,-1.1545966139563582,3.496212354522776,-0.5559218075259145,-0.5349842432758977,-0.5605792822642132,-0.1798052115665998,-0.4321705147913162,-1.1591117175762038,2.0830901527394983,7.944848906648249,1.0896783809370822,-1.0699535479237972,-0.7738676121976422,0.22794743578676302
Hungary,-0.10281941781169525,-0.07917010240089592,0.879072635805707,2.057536376971429,-0.5521926744878352,-0.20553225192155758,-0.23936328992884398,-0.24795323768026195,-0.4036727971128842,1.1790381312525435,-0.6464523216051543,0.2695299886240425,-0.4569017854304195,-0.47378690750896807,-0.44430343450494186,-0.5133576305899726,-0.841643953178857,-0.7536917463272652,-0.1456750294992371,-0.19761280386876423,-0.29726212179115574,-0.741789010764102,1.1716489467600848,-0.38758226699199105,-0.18069601948234584,-0.607261679519428,-0.5911929225443495,-0.40974266793504355,-0.4527352599231824,-0.5137461298841816,-0.8970316931053213,1.9844244327621858,-0.21016832819393122,-1.3718972612420306,-0.45505393837028474,-0.6733511593622521
IBRD only,-0.10004004350270679,-0.07501974173385942,0.7025979040013413,0.21340060485773066,0.1935608190510053,3.8468249791372875,2.4382554910486207,0.041410675289113574,-0.11304178299843592,0.26028609272599457,0.050233762910004164,0.004241984197015398,0.017814559055723336,-0.05459010273639872,-0.13690059675246716,-0.3693518915794144,0.1415129389158211,-0.4086702507489217,6.5932708524759525,6.488177626267963,-0.1011276532617297,0.0897080889229992,0.2513505104600131,5.302677254759619e-05,-0.08425545607414887,0.05392872745528548,0.18756196517234563,-0.2658816382969076,-0.2553214075833359,0.0018048460249147178,-0.27988658603188343,-0.4344463170590277,-0.17370910965260503,-0.4368709413437571,-0.3566945231492126,0.17906252458448285
IDA & IBRD total,-0.09987800384200753,-0.07455622757612872,0.6761361488407827,0.1423744283658191,0.14249728450314963,-0.20131088123109012,2.6352451226977656,0.023906554314871695,-0.0701891709234267,0.19862572594648534,0.05118016705008973,-0.011425190144730597,-0.0062665082981960005,0.009092160351111184,-0.10803192783132651,-0.30675545594204406,0.159122953183573,-0.35007911112531687,7.165879264629659,7.166894698477008,-0.10695478633007591,0.15350652810792206,0.16686439298329828,0.0408944824405338,-0.040503583888493726,0.03251002910427798,0.20971450188135415,-0.19479218130738657,-0.22279453232006077,0.10417749861448188,-0.2591159917700412,-0.44510932062414027,-0.13132690792755725,-0.31268523810643084,-0.3626608393306214,0.13518891134784009
IDA blend,-0.10283863758728332,-0.07903462922562136,-0.226929424472162,-0.1173723898495543,-0.4998342761704153,-0.2054880260188504,-0.2069046063290315,-0.24960794743410838,-0.2758114055528823,-0.7800128798969705,0.16698363684732118,-0.26525456582688084,-0.32536158916068486,-0.3650174107724709,0.6095947634649903,0.9051121475454789,0.945943875828725,0.24071854087088035,-0.14560030770110755,-0.19750065555734722,-0.23258362203730537,0.8967072954954841,-0.28826376414551874,0.6234065456789806,-0.2004765754313493,-0.39456589256601843,-0.14541270579096852,0.31432590600653976,0.10293540655747292,1.0668045740145315,-0.42485086794698973,-0.6662743434510152,1.6888090300804093,0.5290143363566158,-0.7951501135652065,-0.3202844002362894
IDA only,-0.10278917167462115,-0.07904452240793794,0.5121121088575687,-0.9897390421630079,-0.45721241635217397,-0.2054978163255175,-0.20243138800049157,-0.1911018425517207,1.2925411060322343,-0.5442890195194936,-0.033724267648636105,-0.1952518163857436,-0.35671085663108254,2.0997092453848802,-0.00812627238178232,0.2387626106243763,-0.11349858008356556,0.6799241887368097,-0.14547475581210753,-0.1973551772211715,-0.12021574311377069,0.7077467675913569,-0.9093938346959641,0.3266391563856202,0.772833887425723,-0.038680672520100844,0.798881655843117,0.6291858373706252,0.09418608669748674,1.1422878490770303,0.1850970549953751,-0.4873840709558422,-0.19383003727974094,1.4412828807178266,-0.20078434090989883,-0.3924827015921836
IDA total,-0.10273282309909731,-0.07880549434844109,0.16852284747592014,-0.6688734667782748,-0.4731352044011257,-0.20536283073891737,-0.10617318134018927,-0.2196906199787922,0.5261718361751829,-0.6594745542962318,0.06435085837494195,-0.22945838383847078,-0.34139216071012524,0.8953302847088526,0.2937206757502863,0.5643716840358641,0.4041937979982345,0.4653080809512495,-0.14525109718423965,-0.19708855785315485,-0.1643570415880445,0.7819758368055969,-0.6653962786490852,0.44321782667576115,0.3904898576132204,-0.1784825079834138,0.4279359757806811,0.5054999020208164,0.09762306836063048,1.1126358719616058,-0.05450783546165453,-0.574988160916828,0.6850221678844289,1.1057409722604232,-0.4771121081695726,-0.36592741151441094
Iceland,-0.10288464000288544,-0.07925895169644946,0.07650125766721645,0.5458935103621204,-0.37054644633674283,-0.20561827082293313,-0.30005191539152193,-0.25818294770793543,-0.5487147469620701,1.3559372142572985,-0.5766480622253894,-0.44189133868695113,-0.49947835636428756,-0.5735393782828138,-0.4681672280354281,-0.3941245880101866,-0.7202797593941693,-1.031428893427299,-0.14581668877891532,-0.19776012878288435,-0.28219869016433413,-0.6885519538265966,1.097834079955155,-0.7940355131646641,-0.46275682429735276,0.24205996885169218,-0.5202389436371582,-0.3457977152896613,-0.44317151525756854,-0.24617891121815208,-1.0061408863453556,0.005652285886239208,1.2951174074021887,-0.7616852742684125,-0.9877606157577484,0.4690865573764635
India,-0.10251939300003977,-0.07896086618341372,2.285956833204001,1.310055126489625,0.34785066507709284,-0.20544301892841554,-0.17998546710173013,-0.1811570050233392,1.206370337318993,0.05405311145677714,0.2967043953011489,-0.3381660234191102,-0.2441719587645976,0.16783105139810656,-0.0161130802112508,-0.1226505834201592,1.1020057700927524,-0.8008094761274988,-0.1453322502227731,-0.1972587837509057,0.07004462323543552,2.232314704360431,-0.15435531727611237,0.3129774695742362,-0.3329940082866818,-0.40313795873931496,1.933944813625723,-0.40151447782280225,0.032581470931954674,1.6453258953736771,-1.0109767644487522,-0.8028442360131907,-0.7333054663908916,-1.0821635758745967,-1.3813251940464102,-0.5196977483386807
Indonesia,-0.1028486175643075,-0.07913499651870097,-0.11939474743567437,0.5640873366357504,-0.041751565416826016,-0.20549233399134015,-0.21386637676687106,-0.236721396149587,-0.2529558597281834,-0.15451177854372233,1.0609177886050805,-0.37847189861485603,-0.33403870851410944,-0.28158239587173267,0.30086191160082226,-0.4423158601421036,-0.017672030178825602,0.1844964728693838,-0.1456444175548914,-0.1975756067111443,-0.29661727116445086,0.13330645545057507,0.002442386765451075,1.0712698971127501,-0.28420304246791117,-0.3981072035784341,-0.3591375194726744,-0.1276891812931456,-0.32341298188351686,-0.7029441887080629,0.5076407764465877,-0.5560032139311416,-0.06223017855620102,-0.5720241329327708,0.281170380082294,0.007157449341107603
"Iran, Islamic Rep.",0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,-0.20553680394711707,-0.2536684131781453,-0.17814486014878375,-0.28845191942920656,-0.9012021237896474,0.9424198281806208,0.29322590745778054,-0.5022005594688724,-0.3791182339056164,1.3298092540584412,-0.2339172661323686,2.9857568443068487,-0.9920733846242441,-0.14572659319432124,-0.19767009813438635,-0.2972642382830887,2.9353770597857496,0.6437772046514706,-0.3594571684127338,0.41495981038848123,-0.39691015717012135,-0.35291091737786723,0.0104385962906105,-0.44149659112271633,0.44536060560570473,-0.9955287264638186,-0.8076325809919818,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Iraq,-0.10288841996145374,-0.07922062372103689,-1.5381598341512677,-2.219632637613036,4.023429106774763,-0.20557973113884606,-0.27404945790156515,-0.25787409670141287,-0.14434869312229193,0.09954154492231865,-0.11234949285842927,-0.1747202049498364,-0.25902904522670195,-0.05319560250539669,0.9564913972709682,-0.5019263017384993,1.1738809275073834,-0.8930926544562876,-0.14574427457696484,-0.19770370297156203,-0.2972871214278101,5.250119047262218,-1.9918072497589792,-0.599732729936889,2.2619106730941443,-0.5024515307247024,11.615550060105207,-0.19441052000180856,-0.4148756514814895,1.0835812707489945,1.4241386270062222,0.4478577942412917,-0.5447573551337762,1.2708049587202668,1.7653834700847297,-0.8572482890728074
Ireland,-0.10255377401418311,0.5356025123371301,2.116347600554677,3.0626324202235016,1.1596576047552316,-0.2054963848364886,-0.21477695809240047,-0.22714059593295088,-0.4351537282021746,1.3042396883963376,-0.505970836736447,-0.41923898281242333,-0.39750977905905993,-0.504606986611287,-0.4473993177511184,-0.492825025514836,-0.6510045228873186,-1.0225854690679732,-0.14570379231022076,-0.19764584530656543,-0.297118324164336,-0.6332564829294517,1.4448518734325306,-0.8354535948887941,-0.4954229424715511,-0.5386924634404422,-0.37581385526115046,-0.3813824108087727,-0.4182527253268628,-0.763932496642547,-1.0187770759166361,0.5410750338592413,-1.2591532482975174,-2.415077049867112,-1.6602133654341775,-1.5163295173240827
Isle of Man,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,0.0,0.0,3.623928752544021e-17,0.0,0.0,-1.4663377404305856e-16,0.0,0.0,0.0,0.0,0.0,1.4745293383821513e-16,1.969214532966782e-16,2.984783965063758e-17,-3.0983777153110993e-17,0.0,-1.1933979037477711e-16,-7.664343758013458e-16,0.0,1.3472304932166062e-16,-1.095446353038879e-16,0.0,0.0,0.0,0.0,4.169178551969204e-16,0.0,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Israel,-0.10280849476299816,-0.07916650754555593,2.2458410106527484,0.9136576058247476,-0.807128891225609,-0.20557046474885482,-0.2686071083733542,-0.23182134894909717,-0.4911633733469764,0.7467220507550635,-0.46326942838287544,-0.010220713550730226,-0.10403612427607623,-0.4429804989000135,-0.06422720480625035,-0.41438546258767883,0.26541081190363913,-1.0114679679097565,-0.1457339285993938,-0.1976870490525607,-0.29678004395205715,-0.6388430870021974,0.8393830639142494,-0.3771382997755866,-0.002158892627319143,-0.48273421158688173,-0.3561799141987816,-0.060227915374879364,-0.4047826886832113,0.14285264474662568,-0.9961896205337449,-0.40673883112314085,-0.5080551649766958,-0.4129937719625839,-1.2412885371165125,-0.2914691931415099
Italy,-0.10250380483477543,-0.0786287544922548,0.46729790847912656,0.696871717347287,0.4885573202269821,-0.20517935445129837,0.005961918389845907,-0.11112183942212381,0.1312261975549728,0.7227167091549134,-0.517252614931798,0.0704350942057481,-0.24560965890123973,0.4224406825613633,-0.3454917953278572,-0.43538916138656614,0.020573868559713635,-0.8314179064171316,-0.1450306141636144,-0.19694661639036876,-0.24967708831112154,0.42819616242568986,0.5537372433240785,-0.601415147245836,0.055736614867841566,-0.4210673626193584,1.8523847443340138,-0.28652137975202574,-0.3511768663615244,0.30645080369198285,-0.8055727822988935,-0.62766923651689,-0.6118689814063444,-1.0859624718433216,-0.021136258900882395,0.25706852488562326
Jamaica,-0.10288481924958105,-0.07925970341260784,-1.133562997669904,0.09454370529599589,0.5948725416001365,-0.2056212572044694,-0.3021236245925624,-0.22670839142608773,-0.5605884238199305,1.1114679311713092,-0.6524848545912055,0.2426542683913164,-0.11496659955465668,-0.5960727685476584,-0.46799562813319145,-0.5357661185894228,-0.5489985962666838,-0.8754433721374668,-0.1458138997967784,-0.1977574388150703,6.306244489199542,-0.7481867348166078,0.27863971243768654,-0.7561492361923713,-0.5025489333684072,0.5898122194819664,-0.5989837330428651,-0.40509980581779403,-0.4401031441672762,-0.8382706335494312,-0.4533192817043581,-0.15724326688095316,-0.6579903291169967,0.4471893107495744,1.41884832031013,-1.0956893655272995
Japan,-0.10241363066434099,-0.07835891036616761,1.6846696985341238,1.35422953394471,-0.4476304846894421,-0.20498998452250608,0.14130529248384704,-0.19805206819912638,-0.2345621364890923,-0.15650484252936206,1.6268097162533648,-0.45089661434147876,-0.20444413053589064,-0.417870084136108,-0.32769503214869566,-0.46060702131122466,-0.5883086888437423,0.5644780341727023,-0.1447691451780131,-0.19667286084057492,-0.2929226474446282,1.3108676899289156,-0.33573864255076147,1.8188596673490367,-0.5319630649221344,-0.36749459800164996,0.03672095898292724,-0.3713540031226121,-0.3473255661070343,-0.8714453312243283,0.9933388323500105,-1.108925793135173,0.3468312892068973,-0.7229307428612616,-1.532484350531639,-0.6589761104128499
Jordan,-0.10287839014493554,-0.07924876296308393,-1.087637028858333,-1.5808878439657055,-0.003544566827728517,-0.2056157453094705,-0.2993477923723147,-0.2532013089394577,4.054484736801956,-1.057048480511639,-0.4343814157124297,-0.38855362864302406,-0.48683696006552624,5.306628080230517,0.8956487690541788,-0.3767534754797708,0.6700459045702699,0.734653352040728,-0.14579637887612074,-0.19773905508940315,-0.2967582111611253,3.553457853967356,-0.018356405962334493,-0.0767205761425206,0.3078634176330402,-0.3609886190759955,2.5670442476544664,-0.12170146706215058,-0.41246485964101076,0.6306504701101237,-0.40520051302707516,0.7985318797917774,-0.2278785099498356,1.143327029841867,1.2255029482356816,0.5654343293442277
Kazakhstan,-0.10287991125259922,-0.07921190779720787,-0.9690198928995202,2.166165831798724,-0.2917303404605469,-0.20557562799661125,-0.2702648590810897,-0.2581392707088032,-0.5451485077814167,0.24084435048326436,0.3692074648916303,0.8280220701433849,-0.5065595433174116,-0.019394908699973186,-0.35073992409991905,-0.5372268477590887,0.4022925932852894,-0.5356578029460114,-0.14576930473651314,-0.19771098058510278,-0.29677422166618267,-0.6653948451265939,0.35236407565490213,-0.11033011897604031,1.4431553913094128,-0.5015160189926783,-0.5564085424010894,-0.39504397808943176,-0.4283443576920077,-0.13864313463558645,-0.26887948496926334,0.13109661622316462,2.584787226790738,-1.2446415013383836,-0.7835180103783338,-1.1373394046193643
