Country Name,"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),Final consumption expenditure (current US$),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)",GDP (constant 2015 US$),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2021 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2021 international $)","GDP, PPP (current international $)",GNI (current US$),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross domestic savings (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs final consumption expenditure (% of GDP),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry (including construction), value added (% of GDP)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (constant 2015 US$)","Industry (including construction), value added (current US$)","Industry (including construction), value added per worker (constant 2015 US$)","Insurance and financial services (% of service imports, BoP)","Manufacturing, value added (% of GDP)","Manufacturing, value added (current US$)","Personal remittances, paid (current US$)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Services, value added (% of GDP)","Services, value added (annual % growth)","Services, value added (constant 2015 US$)","Services, value added (current US$)","Services, value added per worker (constant 2015 US$)",Trade (% of GDP),Trade in services (% of GDP),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)","Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)"
Syrian Arab Republic,3.467031087785236,0.4968320677155927,-0.1549278873733792,-0.16391239625175982,-0.32200483959779314,2.1119985690818453e-16,4.850460512487648e-16,-1.0141065169294265,-0.2631269735434358,0.0,-0.8472467473357967,-0.24310638780090185,-0.23029298947199225,-0.10957834130835198,-0.14857643651335986,-0.12734055249644308,-0.20453302397918682,-0.21362364542385473,-0.4223285901143591,-0.682108767162911,-0.6506585890453722,-1.1763952940351925,-0.8389719519964871,-0.8833932135667965,-0.3083867280106926,-0.32299488732112497,-0.26240705488395827,-0.7404337424668341,-0.9069860409093136,-0.21460151076283368,-0.3306918032616526,-5.02475213438554e-16,-2.163413089472693,-0.23521471274969338,-0.2806028179998333,-0.15584625563300616,-0.27550438388979365,2.388181320314181,-0.6215496582763484,-0.24221147371950705,0.0,-0.9489372110454828,-0.8206495554506288,-0.20113427398929948,-0.21275906390903773,-0.7814739367978916,0.0,-2.71345090312471e-16,-2.7079334124047354e-17,0.0,0.0,0.0,-1.2593839986296977,-0.664814737166394,-0.19652280234869512,-0.17987231851738592,-0.8389499172828185,-0.8747722238486826,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
Tajikistan,1.2425762460247505,0.6343097958323031,-0.1549361187817632,-0.16393376388470518,-0.6026802051476791,-0.8421237107081506,-2.4633419657680613,-0.9413184044568768,-0.263128291015232,-0.27028513475991855,-1.5697554683219448,-0.24312466482823825,-0.1530645431230557,-0.109576683836502,-0.14014528224652326,-0.12734037922886765,-0.20453938355960494,-0.21364115082407495,1.246875031060131,-0.665410747785849,-0.6601054855838842,0.8798640576925977,-0.8883239312625569,-0.8852925931125809,-0.30843343076632806,-0.32302597707770386,-0.2624208140909081,-0.7363502203999769,-0.876161279876413,-0.21461415300779085,-0.3307163135836895,1.456287380874737,-0.639031288339559,-0.23521206957602742,-0.28060971197541906,-0.15587530071403763,-0.27551707131638725,1.1080821527725708,-0.1364061720285837,-0.2422141723048981,-0.2718679133521799,0.7749441851989531,0.7039685316397921,-0.20113252766257772,-0.212759857790177,-0.5046909918890383,-0.9530616101600772,0.23197319120988533,-0.22573169083932018,-0.0736929513393907,4.3642166884080025,0.15974237478121223,-1.805334109836571,1.6869571060974269,-0.19652820085541708,-0.17988150761826568,-0.7845815658258064,-0.592387119414162,-0.6475944111009383,4.8598018848282365,3.6267299216712163,-1.5926217607660207,-1.8102742185313154
Tanzania,1.8836148859742843,0.18189326780481058,-0.1548978340275919,-0.16389228565619743,-0.6894543376396057,-1.3314818861985414,-1.2127381416393548,-0.9022686865132603,-0.263121649092225,-0.27027999916609263,0.2276183105928343,-0.2430894278799271,-0.17020870613367484,-0.10956886085292794,-0.14857643651335986,-0.12734055249644308,-0.20447334845255352,-0.2135765258875011,0.8146694006305789,-0.6696904116337901,-0.6524890877824983,0.28413763446985624,-0.895261675775246,-0.9068106075757106,-0.30831179125184366,-0.3229138476302022,-0.2623634900978441,-0.7363502203999769,-0.9281780641194327,-0.21454842553970943,-0.3306111670086058,2.069792642349916,0.8681060921971704,-0.2351948687933528,-0.2805519684482931,-0.15578153828922134,-0.275491677242071,-0.21752383369871708,-1.1039567893045223,-0.24220819136210228,-0.27186193085202265,0.33353869962413024,0.7299625856089804,-0.20111861227309544,-0.2127460771532497,-0.6489539017162413,-0.4494380624893277,-0.5211839732478656,-0.2257281610950411,-0.07370749580551016,-0.6877488876560593,-0.10239723945037355,-1.8268957525699974,0.24658269334403687,-0.19650258347363958,-0.17985494124090726,-0.8403507134961851,-1.0553324871543672,-0.6091829574281268,1.0459514494065334,0.5974540161317089,0.9317171239942011,1.0275909142433557
Thailand,-0.18321979724747367,-0.3972060384240795,-0.15482678184570356,-0.16381221065635412,-0.5661738677861147,-0.7190908719234091,0.19865968640075812,0.7044255153162005,-0.2628775444841463,-0.2700413069819965,0.9635368419597584,-0.24275267731107905,-0.19964680974380214,-0.10953523857245057,-0.09224533406733286,-0.12726468807620628,-0.20393906696589237,-0.21298458531035483,-0.1808735422718579,-0.4311688605498393,-0.39336642520830334,0.06446198812859569,-0.1482490550668188,-0.14251612219539794,-0.3073385427727072,-0.3218939570020561,-0.2618355937279766,-0.4295756251273331,-0.14310993156274615,-0.2139681381320939,-0.32963515869221016,-0.1806592761179906,0.9039552930094124,-0.23504901804616835,-0.2800369256028795,-0.15484264306426146,-0.27528920767146836,-0.8874202839865295,0.22941173380359772,-0.24198240041715802,-0.2716420061915085,0.8284078621947819,-0.30811668278757226,-0.20096878314430577,-0.2125917234286067,-0.4117210146585234,-0.1533312540999666,2.093926761764213,-0.22561188275023256,-0.0725295634974451,-0.5541905371210736,-0.10156715014238409,0.04246585779047921,0.11907988115204995,-0.19618332529481122,-0.17945159468788957,-0.411038605876471,0.4861333382525056,-0.09348315557655375,-0.7777777998431018,0.20710120791796816,1.519075966891379,-0.15050594614279084
Timor-Leste,0.48841429785730867,0.04662240791857213,-0.1549421495642803,-0.16393789798702404,-0.6618001785058519,-0.5696281268770284,0.9203113381063758,-0.7109539471512167,-0.26312892250856773,-0.2702860362693075,-1.7199273966223978,-0.243130161558638,-0.4650903793026567,-0.10957957521637321,-0.1532736942477246,-0.127340576133604,-0.2045513865225727,-0.21364883368907236,5.788512607898361,-0.6495071281709333,-0.6327236159822444,5.506041229619492,-0.8273114354783417,-0.8359356156635598,-0.30845415285725925,-0.3230479263899652,-0.2624285076286126,-0.6786704712056196,-0.7596051522207576,-0.21462346465044288,-0.33074048227427366,0.2382730921757723,-1.646867858079231,-0.23521302094083885,-0.28062030752536105,-0.1558858212893299,-0.2755215757864892,-0.5546976179077545,0.1984486790117701,-0.2422162402672591,-0.27186973705913947,0.5086114919528156,14.150086259528987,-0.20113674123926856,-0.21276184390647224,-0.6278151010084916,-0.4195091597476863,-1.5404909198748369,-0.22573262481190207,-0.07370599670367682,-0.12910158923794648,-0.1024376411901658,-0.22276896297037116,-1.1528576653312044,-0.19653173883959765,-0.1798841851812708,-0.7951052868869364,-0.2994734000351057,0.057310625510738046,-1.3716669440078175,-1.3768932735091246,1.771083793513867,-0.47240862004623985
Togo,1.0911954284165306,0.44750420713214395,-0.1549388357965815,-0.16393481546482092,-0.6729028409631909,-0.7081286191802881,-1.3319005568069326,-0.6114316281547718,-0.263127958014304,-0.2702858405088591,-0.3144293745434601,-0.24312568772328885,-0.08137034676446267,-0.10957564883770776,-0.13010426366537234,-0.12734023270294803,-0.20454484101153653,-0.21364275420496562,0.5777216598584198,-0.680380882773377,-0.6618785707955547,0.19674037987307869,-0.9333451652050204,-0.9413392002045609,-0.3084429799891975,-0.32303752593381846,-0.26242379113992803,-0.7460485853087627,-0.9623742833903067,-0.2146176699786271,-0.3307320456703407,-0.9179639792642603,-0.820913763914963,-0.23521237202786807,-0.28061487284264053,-0.15587759802109633,-0.2755179043879826,1.1410831181608052,-0.48314311313962166,-0.242215153290962,-0.27186883709160825,-0.6042461412534931,-0.4482274639245589,-0.20113588316012346,-0.2127611577954598,-0.77381160002194,0.6473778363321254,0.1099479546313599,-0.2257318915091963,-0.07370536930208292,0.5267887355692537,-0.10238883104636648,-0.571201529149626,0.8111328911329666,-0.1965286191566657,-0.17988081614347243,-0.8447507228902217,-0.5864127675390589,-0.4355204319878636,1.3260954716350895,2.605006388574501,-0.7306096816567489,-1.1287012412397057
Tonga,0.9856631357216387,-0.3711041324006085,-0.15494279124403368,-0.16393845075373645,-0.35865296244194816,-0.6667236732271683,-0.36993233717477597,-0.6733017404566828,-0.2631291702687753,-0.27028714413333604,-2.8204542439062834,-0.24313171418541238,-0.2666555929443508,-0.10957838888353852,-0.13982463821127847,-0.12734054153205926,-0.2045533619092867,-0.21365070470822967,-0.8291188713974779,-0.5139642496183691,-0.5049334302744457,-0.5603183910812793,-0.7536022988721084,-0.7496695859900524,-0.3084585073211884,-0.32305218215676534,-0.26243115956574037,-0.5357471988656192,-0.7374498552283604,-0.2146264804296331,-0.33074666043895423,0.3543079314312421,-2.7991979239414015,-0.23521307366546587,-0.2806222946406772,-0.15588890898429783,-0.27552210251978987,2.6622116251956407,0.8578118212683224,-0.24221681735717127,-0.27187046311135044,-1.004662955319111,0.4633622866739104,-0.20113729794587107,-0.21276234871236022,-0.6390368759355666,-1.0318066509254,-1.0224278258984203,-0.22573263413324354,-0.07371571324041282,5.83279102497814,-0.10242567876205004,-0.6932064661954759,-1.6028347393602342,-0.19653283307847808,-0.17988537723180517,-0.34483602698442084,0.05097909669883171,0.3925407910230843,0.09791658591835303,-0.19102861121226727,1.0287354726240443,1.333186191878971
Trinidad and Tobago,-1.0074036736288805,-5.114547706626218,-0.1549425843227111,-0.16393820573705506,-0.4603353167203363,-0.9617994191855089,0.9089597756563507,0.0,0.0,-0.2702797690074011,-6.349984233731583e-17,0.0,-0.20668801051111604,-0.10957690843364937,-0.13391633080906523,-0.12733970037185208,-0.2045226122477348,-0.21362254880989584,-0.6257274272290927,0.04699452618181566,-0.012866975354011994,-0.42477224602872093,0.37531564353526886,0.2784119948169016,-0.30842514802609455,-0.3230202856352323,-0.262405750314301,0.09005255788023996,0.30625728787000756,-0.21459646119767956,-0.3307157524035701,-0.5825081397941837,0.0,0.0,-0.2805939129937722,-0.1558462284144055,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,-0.27186377901072767,0.9895805422824436,-0.6260108385338523,-0.2011284636853016,-0.21275470253839218,0.42070522275087313,1.4074849755023189,0.417784641584493,-0.22572967682681555,-0.07368431508900619,-0.7057130223494734,-0.10242992836706986,0.21766354267100088,0.49726638785045485,-0.1965141709224569,-0.179866339682254,0.22074008255239388,0.0,-0.5530207302540878,0.1200518676154554,0.08974730049778762,0.6375637161238853,-1.5362502719291309
Tunisia,8.372631701608095e-05,0.4952348356770643,-0.15492915190700043,-0.16392701041892047,-0.23235293172990448,1.300786757205518,-1.2281935860049875,0.20305818787464713,-0.26311428738211234,-0.2702767506407844,-0.4506394263109517,-0.24309214659029887,-0.17170636100114792,-0.1095719935671743,-0.14821337826492711,-0.12734051482967032,-0.2044881041600673,-0.21359996216392524,-0.33335155276632,-0.5322560453462943,-0.554836496163946,-0.28864404219885453,-0.4855380169976309,-0.4786586854047421,-0.3083432445967647,-0.3229323193976896,-0.26238533531074143,-0.6066983947772623,-0.48314557670693065,-0.21457148758278596,-0.3306303996235826,-0.7480019854199972,-0.8715047890816152,-0.23520951957310174,-0.2805646566992289,-0.1558147543119051,-0.27549659292223455,0.7741080333315343,0.478966902540977,-0.24219678464863884,-0.2718562629861713,-0.21305309368257014,-0.40274714152950314,-0.2011252661703611,-0.2127533262064491,-0.6236875302329647,-0.7908412526310183,0.3674040719067997,-0.2257274574079459,-0.07371558097242305,-0.028125517788307082,-0.10224414291182736,0.1875330483967743,-0.5653855541801789,-0.1964938332633189,-0.17985132421577155,-0.3699897373921177,0.3382231644050938,-0.07881975961257122,-0.341402638661174,1.2479215182629055,-0.40861240785370784,0.2751773393639343
Turkiye,-0.3482481326166904,0.22037757873723376,-0.15474383430717548,-0.1637910132207773,-0.05244273356675922,-1.1520083696521135,0.6130651171798518,-0.27436102850606986,-0.26293002646936625,-0.2700971670101477,0.5440814424495083,-0.24256563291330796,-0.19338074557176968,-0.10950429589310694,-0.136875662494891,-0.12731807728857447,-0.20320359332571405,-0.21270037971457256,-0.40047021562161866,-0.17399255290501436,-0.3224885390262469,-0.4933734302637181,0.16507924612917182,0.26493902721708934,-0.30671154188725147,-0.32110808586173106,-0.261562486519745,-0.28103750994540405,0.3067389247611466,-0.21355169234746668,-0.32883929588464195,0.34138535718613705,0.6831705310318069,-0.23500020095765012,0.8650431368414311,-0.154541843346997,-0.27516303611744797,-0.5861332460627445,-0.5990847228542335,-0.24201994976210112,-0.2716858474808626,0.17228741064192443,-0.5568418589617498,-0.2008437039635921,-0.21256625570678217,0.052587038104441645,0.17332487680826972,0.969393505878304,-0.22560989478224178,-0.073624273869293,-0.7989407886778535,-0.10234953048344586,-0.1096059967598605,-0.09233181771109435,-0.1957919848149683,-0.17928507779196817,0.342159834098176,-0.4610325143474864,-0.5083741292020622,1.1238172114143778,0.20001033785795194,0.6223694728677652,-0.6863105417830184
Turkmenistan,0.1170595477205643,0.0,4.685778274109762e-17,-0.1639260962852171,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,-0.5809141166352986,-0.26312141034034187,0.0,0.665631949399616,0.0,-0.09346885549944896,-0.10956390426609076,-0.14857643651335986,-0.12734055249644308,-0.20449292854746415,-0.2136013049841401,0.9497336577948715,-0.41860070955003864,-0.4570421126238415,0.6313504249027998,-0.4021008213519216,-0.3444045228343006,-0.30838273820021034,-0.32296727131019737,-0.26238600067466517,-0.4719421665709761,-0.33431977734495755,-0.2145717977080764,-0.3306633096179963,-5.02475213438554e-16,0.0,0.0,0.0,0.0,5.385742708976772e-17,-5.357006877457916e-16,-1.000693645189825,-0.24221024174429492,0.0,1.7150129774445138,0.0,-3.37494125663302e-17,-0.2127462536983605,0.0,0.0,-2.71345090312471e-16,-2.7079334124047354e-17,0.0,0.0,0.0,-0.9600897909928252,0.0,0.0,-0.17985958111712586,-1.3497461569141135e-16,-0.8288064913439834,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
Turks and Caicos Islands,-1.0598438078272194,-1.8303838376912347,-0.15494299060191216,-0.16393870799385038,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,0.0,0.0,0.0,-6.349984233731583e-17,0.0,-0.1710890729589141,-0.10957813131697186,-0.14857643651335986,-0.12734055249644308,-0.20455098310715492,-0.2136496435089411,0.5936247401047937,1.606535593540008,0.5641216348383273,-0.16291759723088284,0.2435941976125003,0.3620166470554274,-0.3084580680594301,-0.3230516452220378,-0.26243024349886174,0.8184508065558851,0.4016213923155437,-0.21462539163966013,-0.33074618340030265,-5.02475213438554e-16,0.0,0.0,-0.28062028257567434,-0.15588742215108461,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,0.0,-1.68155207980846,-0.6384700049459244,-0.20113715017240544,-0.21276231074680446,0.0,0.0,-1.7596936823219693,-0.22573265234180348,0.0,0.0,0.0,1.7862225726110632,0.9491633993704923,-0.19653099269238014,-0.17988425197870747,-1.3497461569141135e-16,0.0,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
Tuvalu,0.0,0.0,4.685778274109762e-17,2.2352033255497266e-17,-9.941763363507451e-17,-1.0634760068628304,1.1645451809205105,0.0,0.0,-0.27028722204003214,-6.349984233731583e-17,0.0,-0.21365921476569355,-0.10957833898067629,-0.3397730881960045,-0.12734057811610164,-0.2045539451739355,-0.2136512586014453,2.9816667508949797,-0.5237163945320599,-0.4920098288827185,3.818938490842173,-0.8193816554494258,-0.8065419025836866,-0.30845899972362517,-0.3230526925569821,-0.2624316903855886,-0.4387635497777617,-0.7345600338815259,-0.214627072689506,-0.330747189821967,-5.02475213438554e-16,0.0,0.0,0.0,0.0,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,-0.27187066896760487,-3.571923777433669e-16,0.0,-3.37494125663302e-17,2.919021781897503e-17,0.0,-0.7578775163757386,-2.71345090312471e-16,-2.7079334124047354e-17,-0.07371960755774176,0.004099690287432172,-0.10244591891943093,0.0,0.0,0.0,0.0,-1.3497461569141135e-16,0.0,2.3016363288084367,-0.5995856918228091,-0.5132109405858536,1.7005073298161406,-0.1232661528689181
Uganda,1.4752114699749477,0.4166013761267449,-0.15491650210250646,-0.16391551088428885,-0.6906724766421358,-0.5374847696018094,-0.6180268395412567,-0.8626460487128623,-0.26312455528849904,-0.27028267551205026,-0.0725040908861587,-0.24310242775559046,-0.11926677338454815,-0.10956819283389245,-0.14854884887304123,-0.1273405500818098,-0.20450109274588665,-0.21360799351116022,0.9872126327777206,-0.6754876446267798,-0.6620403274036094,0.3331761541129431,-0.9286475199648162,-0.9311371272105037,-0.3083738949703191,-0.32296754022401297,-0.26239261625089527,-0.7486007866005484,-0.9546680931320817,-0.2145818205442318,-0.33066461852104123,0.06185910538350913,-0.10343507582256853,-0.2352067214964681,-0.28057505371419444,-0.15582673522246202,-0.27550084183879675,0.7260809175173486,-0.8922269303808613,-0.24221033848158158,-0.2718626267605308,0.12728981008770932,0.5997374895105656,-0.20112527128478674,-0.2127536305014958,-0.638188241044974,-0.7410552018494612,0.5426687424074931,-0.22572791895295027,-0.07366634014611478,-0.07268030707598522,-0.10228533415443548,-1.2894399711829585,0.8350997127347425,-0.19651008195727698,-0.17986490585264572,-0.834701724153952,-0.9278174930808827,-0.4668797060544271,-0.8087282516390174,1.6865041109121934,1.1991976981362116,-0.6687452420159506
Ukraine,-0.08957933954607535,-0.1407954023721561,-0.15490572458117782,-0.163899248749302,-0.48738777857853605,1.0861271065991123,-0.5981320496953196,0.028701317609177608,-0.26307992980739436,-0.27023076824059666,-0.28018935687251395,-0.24298061711913874,-0.11683265077062055,-0.10953319907349764,-0.1364094176218717,-0.12733591712477704,-0.20441778813969153,-0.21346271405272366,0.11220130220927126,-0.6100325950809965,-0.551232693399811,0.6017559663058266,-0.30112119236191787,-0.40112457347245817,-0.30790702082993415,-0.32256222813653607,-0.26225450977494386,-0.6230324830446908,-0.3762221868740568,-0.21444555610821503,0.16403785966809092,-1.442873947489853,-1.053401388477108,-0.23520367581478013,-0.28051148397255266,-0.15563489720743579,-0.2754238980984632,0.9674894030503288,0.1936123040247238,-0.24215188884296063,-0.2718046030218713,-0.27889639388075277,-0.12503559312165966,-0.20111394193513277,-0.21272996419498494,-0.7365590885356477,-0.5195207108357105,-0.1718683472617246,-0.22571827089903487,-0.07363878313743798,1.081902272821611,-0.10066340035434733,-0.2880828408613411,0.5799849884843067,-0.19646284201326725,-0.17977090505963364,-0.7905153819831928,0.10055479352339114,-0.2209218082344631,1.3762281970787633,-1.093574158109396,-1.4268949786164242,2.4557355691285974
United Arab Emirates,-1.010808991727373,1.0310768652065512,-0.15493276251815044,-0.1639295992970614,0.4458272136652399,2.1119985690818453e-16,4.850460512487648e-16,1.9527453320249564,-0.26281449795454376,0.0,1.9240077166172393,-0.011846181790477675,-0.10620538925999154,-0.10943912424491829,-0.0010944723834836717,-0.12718211265643897,-0.2040053682839927,-0.21311947163839068,-0.408650043202814,1.2098796075861478,1.124878450738511,-0.3990241494231817,2.0157713937013697,2.5513096171241685,0.19800518935297676,-0.3224408729763609,-0.26193570835961505,1.5932991187420305,2.793430193712173,-0.21405132777835603,-0.3301347297594672,-0.26968140017107833,2.024782797179257,-0.23502233942907577,0.0,0.0,-0.27538135901182376,-1.7937285711919255,1.0469473060384955,-0.241953945683759,0.0,1.8210521707188223,-0.36078596522765505,-0.20095564441437683,-0.21258623891390918,1.4854447714812702,0.0,-0.46908056641751134,-0.22569940647795575,0.0,0.0,0.0,-0.17363884889744513,-0.24579153746421778,-0.19621624525662557,-0.1795541535410446,1.2099122612132454,1.5744678192069383,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
United Kingdom,-1.0284599465579871,1.8267697853620508,-0.15488667709600068,-0.1638912522852296,2.1341212559687657,-0.5661055533920205,0.9852758439920173,-0.3160052008943112,-0.2624160013246353,0.6071510418971381,0.2095481625360841,-0.24063138566557912,-0.2095618156888643,-0.1094242006556689,-0.1711158420938162,-0.12750102371816946,-0.2002924716213246,-0.21012663371646226,-0.41271369685362275,1.4046886232735791,1.0147767763329223,-0.2549238202361663,1.1632101430817643,1.2122781830703362,-0.3058826741368992,-0.320345441660647,3.0062525357414063,1.4376148399431012,1.339368419363316,-0.21083024814657075,-0.32805259125888636,-0.8575970907488916,-0.26309166281792756,-0.2347591454634598,-0.276988809564644,4.794191214859569,-0.2739519198846996,0.13843823877274017,-0.4563769759480119,-0.24139850358255222,0.6630425335780118,-0.7521200121586985,-0.21896615567077976,-0.2005312137549259,-0.21228230632824302,1.5269716244480152,0.3834893115898071,-0.44790754611458733,-0.22550884542363905,-0.07226036029140608,-0.7922257163677742,-0.10197025118898227,1.1493973405973406,-0.7791963351794357,2.799615424443903,-0.17709064840920205,2.2158515994307364,-0.41227582739577884,-0.10683599835258809,-0.7893409326739635,-1.4205135663927426,-1.2103222128836661,0.5221971277860233
